SENTENCE,TEXT,POS,POS_GROUPED
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",a,ADP,FUNC
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",l’à,NOUN,NOUN
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",misso,PROPN,NOUN
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",i,CCONJ,FUNC
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",pasdaran,PROPN,NOUN
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",inta,VERB,VERB
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",lista,ADJ,ADJ
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",de,ADP,FUNC
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",organizzaçioin,PROPN,NOUN
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",terroristiche,PROPN,NOUN
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

",.,PUNCT,PUNCT
"L’Union europea a l’à misso i pasdaran inta lista de organizzaçioin terroristiche.

","

",SPACE,OTHER
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",Son,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",quattro,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",i,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",indagæ,ADJ,ADJ
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",pe,ADP,FUNC
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",l’inçendio,NOUN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",do,ADP,FUNC
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",Primmo,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",de,ADP,FUNC
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",l’anno,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",à,ADP,FUNC
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",Crans-Montana,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",",",PUNCT,PUNCT
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",in,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",Svissera,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",",",PUNCT,PUNCT
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",donde,ADV,ADV
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",40,NUM,ADJ
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",persoñe,VERB,VERB
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",son,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",mòrte,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",e,CCONJ,FUNC
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",116,NUM,ADJ
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",son,PROPN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",arrestæ,VERB,VERB
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",ferie,NOUN,NOUN
"Son quattro i indagæ pe l’inçendio do Primmo de l’anno à Crans-Montana, in Svissera, donde 40 persoñe son mòrte e 116 son arrestæ ferie.",.,PUNCT,PUNCT
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",In,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",ciù,NOUN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",che,VERB,VERB
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",o,DET,PRON
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",Jacques,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",e,CCONJ,FUNC
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",a,DET,PRON
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",Jessica,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",Moretti,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",",",PUNCT,PUNCT
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",maio,NOUN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",e,CCONJ,FUNC
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",moggê,VERB,VERB
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",",",PUNCT,PUNCT
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",gh’é,NOUN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",de,ADP,FUNC
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",accuse,NOUN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",pe-o,ADJ,ADJ
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",responsabile,NOUN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",pe-a,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",seguessa,VERB,VERB
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",pubrica,NOUN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",do,ADP,FUNC
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",Commun,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",",",PUNCT,PUNCT
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",Christophe,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",Balet,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",",",PUNCT,PUNCT
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",e,CCONJ,FUNC
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",chi,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",gh’ea,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",primma,ADJ,ADJ
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",",",PUNCT,PUNCT
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",Ken,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",Jacquemoud,PROPN,NOUN
"In ciù che o Jacques e a Jessica Moretti, maio e moggê, gh’é de accuse pe-o responsabile pe-a seguessa pubrica do Commun, Christophe Balet, e chi gh’ea primma, Ken Jacquemoud.",.,PUNCT,PUNCT
Dòppo a liberaçion di bacchen do Constellation s’é averto,Dòppo,PROPN,NOUN
Dòppo a liberaçion di bacchen do Constellation s’é averto,a,ADP,FUNC
Dòppo a liberaçion di bacchen do Constellation s’é averto,liberaçion,PROPN,NOUN
Dòppo a liberaçion di bacchen do Constellation s’é averto,di,PROPN,NOUN
Dòppo a liberaçion di bacchen do Constellation s’é averto,bacchen,PROPN,NOUN
Dòppo a liberaçion di bacchen do Constellation s’é averto,do,ADP,FUNC
Dòppo a liberaçion di bacchen do Constellation s’é averto,Constellation,PROPN,NOUN
Dòppo a liberaçion di bacchen do Constellation s’é averto,s’é,PROPN,NOUN
Dòppo a liberaçion di bacchen do Constellation s’é averto,averto,ADJ,ADJ
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,o,DET,PRON
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,scontro,NOUN,NOUN
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,diplomatico,ADJ,ADJ
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,tra,PROPN,NOUN
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,Italia,PROPN,NOUN
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,e,CCONJ,FUNC
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,Svissera,PROPN,NOUN
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,co-o,PROPN,NOUN
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,reciammo,VERB,VERB
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,à,ADP,FUNC
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,Romma,PROPN,NOUN
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,de,ADP,FUNC
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,l’ambasciou,VERB,VERB
o scontro diplomatico tra Italia e Svissera co-o reciammo à Romma de l’ambasciou.,.,PUNCT,PUNCT
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",Pe,NOUN,NOUN
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",fâlo,ADJ,ADJ
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",tornâ,NOUN,NOUN
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",inderê,VERB,VERB
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",o,DET,PRON
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",Governo,PROPN,NOUN
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",o,PRON,PRON
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",veu,VERB,VERB
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",«,PUNCT,PUNCT
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",unn’effettiva,ADJ,ADJ
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",conlaboraçion,VERB,VERB
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",tra,NOUN,NOUN
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",e,CCONJ,FUNC
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",autoritæ,NOUN,NOUN
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",giudiçiäie,PROPN,NOUN
"Pe fâlo tornâ inderê o Governo o veu «unn’effettiva conlaboraçion tra e autoritæ giudiçiäie di doî Stati» e «a constituçion a-a spedia de unna squaddra investigativa commun».

",di,PROPN,NOUN
