SENTENCE,TEXT,POS_GE,POS_IT,POS_FR,POS_PT
"«Ninte dimiscioin, anemmo avanti», a deciaraçion do Collegio.",do,FUNC,FUNC,FUNC,FUNC
"«Ninte dimiscioin, anemmo avanti», a deciaraçion do Collegio.",Collegio,NOUN,NOUN,NOUN,NOUN
"«Ninte dimiscioin, anemmo avanti», a deciaraçion do Collegio.",.,FUNC,PUNCT,PUNCT,PUNCT
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,O,PRON,FUNC,NOUN,PRON
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,Alberto,NOUN,NOUN,NOUN,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,Trentini,NOUN,NOUN,NOUN,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,e,FUNC,FUNC,FUNC,FUNC
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,o,PRON,FUNC,FUNC,PRON
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,Mario,NOUN,NOUN,NOUN,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,Burlò,NOUN,NOUN,NOUN,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,son,VERB,VERB,PRON,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,tornæ,VERB,VERB,NOUN,VERB
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,in,FUNC,FUNC,OTHER,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,Italia,NOUN,NOUN,OTHER,NA
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,dòppo,ADV,NOUN,OTHER,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,che,PRON,PRON,NOUN,VERB
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,son,VERB,VERB,PRON,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,stæti,VERB,VERB,NOUN,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,in,FUNC,FUNC,ADJ,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,prexon,NOUN,NOUN,ADJ,ADJ
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,in,FUNC,FUNC,OTHER,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,Venezuela,VERB,NOUN,NOUN,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,pe,FUNC,OTHER,NOUN,FUNC
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,400,ADJ,ADJ,ADJ,ADJ
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,giorni,NOUN,NOUN,NOUN,NOUN
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,e,FUNC,FUNC,VERB,FUNC
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,passa,ADV,NOUN,VERB,VERB
O Alberto Trentini e o Mario Burlò son tornæ in Italia dòppo che son stæti in prexon in Venezuela pe 400 giorni e passa.,.,PUNCT,PUNCT,PUNCT,PUNCT
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",I,PRON,PRON,NOUN,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",doî,ADJ,NOUN,FUNC,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",italien,NOUN,ADV,NOUN,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",",",PUNCT,PUNCT,PUNCT,PUNCT
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",liberæ,VERB,NOUN,NOUN,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",apreuvo,ADV,ADJ,NOUN,ADJ
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",à,FUNC,FUNC,FUNC,FUNC
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",l,PRON,NA,NA,NA
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",’,PUNCT,NA,NA,NA
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",arresto,NOUN,NOUN,VERB,NA
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",do,FUNC,FUNC,FUNC,FUNC
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",prescidente,NOUN,NOUN,ADJ,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",Maduro,NOUN,NOUN,NOUN,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",",",PUNCT,PUNCT,PUNCT,PUNCT
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",son,VERB,VERB,PRON,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",stæti,VERB,VERB,NOUN,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",reçevui,VERB,NOUN,ADJ,VERB
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",à,FUNC,FUNC,FUNC,FUNC
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",Ciampino,NOUN,NOUN,NOUN,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",da-a,FUNC,NA,NA,VERB
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",prescidente,NOUN,ADJ,ADJ,ADV
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",Meloni,NOUN,NOUN,NOUN,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",e,FUNC,FUNC,NOUN,FUNC
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",da-o,FUNC,NA,NA,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",ministr,NOUN,ADJ,NOUN,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",Tajani,NOUN,NOUN,NOUN,NOUN
"I doî italien, liberæ apreuvo à l’arresto do prescidente Maduro, son stæti reçevui à Ciampino da-a prescidente Meloni e da-o ministr Tajani.",.,PUNCT,PUNCT,PUNCT,PUNCT
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,«,PUNCT,PUNCT,PUNCT,PUNCT
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,A,PRON,FUNC,VERB,PRON
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,nòstra,ADJ,NOUN,VERB,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,contentessa,NOUN,VERB,PRON,VERB
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,a,PRON,FUNC,VERB,FUNC
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,gh,PRON,NA,NA,NA
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,’,PUNCT,NA,NA,NA
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,à,FUNC,NOUN,FUNC,FUNC
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,un,PRON,PRON,PRON,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,prexo,NOUN,NOUN,NOUN,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,ertiscimo,ADJ,ADJ,ADJ,ADJ
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,–,PUNCT,PUNCT,PRON,OTHER
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,o,PRON,FUNC,FUNC,PRON
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,l,PRON,NA,NA,NA
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,’,PUNCT,NA,NA,NA
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,à,VERB,OTHER,FUNC,FUNC
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,dito,VERB,VERB,NOUN,VERB
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,o,PRON,FUNC,FUNC,PRON
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,Trentini,NOUN,NOUN,NOUN,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,–,PUNCT,PUNCT,PUNCT,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,gh,PRON,NA,NA,NA
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,’,PUNCT,NA,NA,NA
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,emmo,VERB,VERB,NOUN,NA
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,beseugno,NOUN,NOUN,ADJ,ADJ
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,de,FUNC,FUNC,FUNC,FUNC
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,sënitæ,NOUN,NOUN,NOUN,OTHER
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,ma,FUNC,FUNC,PRON,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,i,PRON,PRON,ADJ,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,patimenti,NOUN,NOUN,NOUN,VERB
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,no,FUNC,ADV,NOUN,FUNC
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,se,PRON,FUNC,PRON,FUNC
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,scassan,VERB,VERB,VERB,NOUN
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,»,PUNCT,PUNCT,PUNCT,PUNCT
«A nòstra contentessa a gh’à un prexo ertiscimo – o l’à dito o Trentini – gh’emmo beseugno de sënitæ ma i patimenti no se scassan».,.,PUNCT,PUNCT,PUNCT,PUNCT
"«A l’é stæta ben ben dua», o commento do Burlò.",«,PUNCT,PUNCT,PUNCT,PUNCT
"«A l’é stæta ben ben dua», o commento do Burlò.",A,PRON,FUNC,NOUN,PRON
"«A l’é stæta ben ben dua», o commento do Burlò.",l,PRON,NA,NA,NA
"«A l’é stæta ben ben dua», o commento do Burlò.",’,PUNCT,NA,NA,NA
"«A l’é stæta ben ben dua», o commento do Burlò.",é,VERB,NOUN,FUNC,NA
"«A l’é stæta ben ben dua», o commento do Burlò.",stæta,VERB,NOUN,VERB,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",ben,ADV,ADV,VERB,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",ben,ADV,ADV,NOUN,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",dua,ADJ,PRON,ADJ,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",»,PUNCT,PUNCT,PUNCT,PUNCT
"«A l’é stæta ben ben dua», o commento do Burlò.",",",PUNCT,PUNCT,PUNCT,PUNCT
"«A l’é stæta ben ben dua», o commento do Burlò.",o,PRON,FUNC,FUNC,PRON
"«A l’é stæta ben ben dua», o commento do Burlò.",commento,NOUN,NOUN,NOUN,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",do,FUNC,FUNC,FUNC,FUNC
"«A l’é stæta ben ben dua», o commento do Burlò.",Burlò,NOUN,NOUN,NOUN,NOUN
"«A l’é stæta ben ben dua», o commento do Burlò.",.,PUNCT,PUNCT,PUNCT,PUNCT
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,A,PRON,FUNC,NOUN,PRON
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,diplomaçia,NOUN,NOUN,VERB,NOUN
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,e,FUNC,FUNC,OTHER,FUNC
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,i,PRON,PRON,ADJ,NOUN
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,serviçi,NOUN,ADJ,ADJ,NOUN
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,segretti,ADJ,NOUN,NOUN,VERB
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,son,VERB,NOUN,PRON,NOUN
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,a-o,FUNC,NA,NA,VERB
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,travaggio,NOUN,NOUN,VERB,NOUN
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,pe,FUNC,PRON,PRON,FUNC
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,portâ,VERB,VERB,NOUN,NOUN
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,inderê,ADV,ADJ,ADJ,VERB
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,atri,ADJ,NOUN,NOUN,NOUN
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,42,ADJ,ADJ,ADJ,ADJ
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,italien,NOUN,NOUN,NOUN,VERB
A diplomaçia e i serviçi segretti son a-o travaggio pe portâ inderê atri 42 italien.,.,PUNCT,PUNCT,PUNCT,PUNCT
Miggiæa de mòrti in Iran pe-e proteste contra o regimme di ayatollah.,Miggiæa,ADJ,NOUN,NOUN,NOUN
Miggiæa de mòrti in Iran pe-e proteste contra o regimme di ayatollah.,de,PRON,FUNC,FUNC,FUNC
Miggiæa de mòrti in Iran pe-e proteste contra o regimme di ayatollah.,mòrti,NOUN,NOUN,NOUN,NOUN
